,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Contract Valid Until,Height,Weight,Release Clause
1435,225439,R. Mandragora,21,Italy,75,85,Udinese,10500.0,18,Left,1.0,3.0,LCM,2018,01/01/2023,6.0,168.0,21000.0
1437,225508,E. Bailly,24,Ivory Coast,81,87,Manchester United,21000.0,105,Right,2.0,2.0,CB,2016,01/01/2020,6.083333333,170.0,43100.0
1438,225539,D. Solanke,20,England,70,84,Liverpool,3900.0,37,Right,1.0,3.0,ST,2017,01/01/2022,6.166666667,176.0,9900.0
1439,225543,B. Collins,21,England,61,70,Burton Albion,300.0,1,Right,1.0,1.0,GK,2014,01/01/2019,6.0,152.0,585.0
1440,225557,R. Poole,20,Wales,64,75,Manchester United,675.0,13,Right,1.0,2.0,CB,2015,01/01/2019,5.916666667,163.0,1400.0
1441,225563,João Pedro,21,Brazil,72,81,FC Porto,4100.0,6,Right,1.0,3.0,RB,2018,01/01/2023,5.833333333,161.0,9100.0
1442,225663,A. Golovin,22,Russia,79,85,AS Monaco,17000.0,61,Right,1.0,4.0,CAM,2018,01/01/2023,5.916666667,152.0,35700.0
1443,225668,K. Grant,20,England,65,78,Charlton Athletic,1100.0,3,Right,1.0,3.0,LS,2014,01/01/2019,6.0,154.0,2500.0
1445,225692,M. Bader,21,Germany,67,75,1. FC Köln,975.0,5,Right,1.0,3.0,RB,2018,01/01/2021,5.75,161.0,1700.0
1446,225710,S. Sy,22,Senegal,66,74,AS Monaco,700.0,10,Right,1.0,1.0,GK,2014,01/01/2020,6.333333333,176.0,1500.0
1447,225711,A. Diallo,22,France,79,86,Borussia Dortmund,15000.0,43,Left,2.0,3.0,LCB,2018,01/01/2023,6.083333333,174.0,28500.0
1448,225755,Olavide,22,Spain,66,74,CA Osasuna,950.0,3,Left,1.0,3.0,RM,2014,01/01/2019,5.833333333,154.0,1700.0
1449,225782,A. Maitland-Niles,20,England,71,84,Arsenal,4500.0,38,Right,1.0,3.0,CM,2014,01/01/2019,5.833333333,157.0,11400.0
1450,225845,N. Araya,19,Chile,57,69,CD Antofagasta,140.0,1,Right,1.0,1.0,GK,2016,01/01/2023,5.75,152.0,217.0
1451,225850,P. Kimpembe,22,France,83,89,Paris Saint-Germain,30500.0,82,Left,2.0,3.0,LCB,2015,01/01/2023,6.166666667,176.0,62500.0
1452,225859,M. Niakhaté,22,France,73,80,1. FSV Mainz 05,4800.0,17,Left,1.0,2.0,LCB,2018,01/01/2023,6.25,181.0,9600.0
1453,225868,David Gil,24,Spain,60,65,Cádiz CF,200.0,1,Left,1.0,1.0,GK,2017,01/01/2020,6.083333333,179.0,335.0
1462,225981,A. Pearce,21,Australia,56,64,Central Coast Mariners,100.0,1,Right,1.0,1.0,GK,2016,01/01/2019,6.5,168.0,145.0
1464,226060,R. Assalé,24,Ivory Coast,73,78,BSC Young Boys,5500.0,18,Left,1.0,3.0,RS,2017,01/01/2021,5.5,148.0,8700.0
1468,226094,S. Brady,22,Australia,54,63,Brisbane Roar,100.0,1,Right,1.0,2.0,RW,2014,01/01/2019,5.75,141.0,145.0
1469,226105,J. McKay,21,Scotland,57,65,Cardiff City,160.0,5,Left,1.0,2.0,ST,2018,01/01/2020,6.25,187.0,352.0
1470,226108,F. Romagna,21,Italy,72,86,Cagliari,6000.0,14,Right,1.0,2.0,RCB,2017,01/01/2022,6.083333333,165.0,14000.0
1471,226161,Marcos Llorente,23,Spain,79,87,Real Madrid,16000.0,110,Right,1.0,3.0,CDM,2014,01/01/2021,6.0,161.0,36000.0
1472,226215,Sabin Merino,26,Spain,75,76,CD Leganés,8000.0,23,Right,1.0,4.0,LW,2016,30/06/2019,6.166666667,165.0,4585.060806
1473,226229,T. Kehrer,21,Germany,77,84,Paris Saint-Germain,11000.0,43,Left,1.0,3.0,RB,2018,01/01/2023,6.083333333,168.0,22600.0
1474,226259,L. Andrenacci,23,Italy,63,68,Brescia,350.0,1,Right,1.0,1.0,GK,2014,01/01/2023,6.166666667,170.0,569.0
1475,226260,A. Cistana,21,Italy,63,73,Brescia,525.0,1,Right,1.0,2.0,CB,2014,01/01/2020,5.833333333,172.0,919.0
1476,226264,F. Ahumada,22,Chile,62,72,CD Palestino,500.0,1,Right,1.0,3.0,ST,2017,01/01/2018,5.916666667,165.0,775.0
1477,226278,Xavier,25,Portugal,71,72,CD Tondela,2800.0,4,Left,1.0,3.0,LM,2018,01/01/2020,5.75,146.0,6100.0
1478,226299,B. Róchez,23,Honduras,71,76,CD Nacional,3200.0,8,Right,1.0,3.0,ST,2017,01/01/2020,6.0,179.0,7000.0
1479,226352,J. Sowerby,23,England,55,62,Carlisle United,120.0,1,Right,1.0,2.0,RB,2016,01/01/2019,5.75,172.0,4585.060806
1480,226436,H. ter Avest,21,Netherlands,69,77,Udinese,1300.0,8,Right,1.0,3.0,RB,2018,01/01/2022,6.0,172.0,2700.0
1481,226473,M. Kelly,20,Scotland,59,68,Bristol Rovers,210.0,1,Left,1.0,2.0,LB,2017,01/01/2019,5.916666667,154.0,410.0
1482,226491,K. Tierney,21,Scotland,76,86,Celtic,11000.0,32,Left,1.0,3.0,LB,2013,01/01/2023,5.833333333,172.0,22000.0
1483,226507,J. Yates,21,England,62,69,Carlisle United,425.0,5,Right,1.0,2.0,RM,2016,01/01/2019,5.75,150.0,4585.060806
1484,226523,F. Brorsson,22,Sweden,69,75,Malmö FF,1200.0,3,Right,1.0,2.0,CB,2015,01/01/2020,6.083333333,179.0,1800.0
1485,226549,D. Salazar,19,Chile,60,75,CD O'Higgins,450.0,1,Left,1.0,2.0,ST,2015,01/01/2023,5.916666667,163.0,889.0
1486,226556,J. Martinez,21,Chile,67,75,CD Huachipato,1100.0,2,Right,1.0,3.0,CM,2015,01/01/2023,5.75,157.0,1800.0
1488,226668,N. Mazzola,28,Argentina,68,68,CD O'Higgins,925.0,7,Right,1.0,2.0,ST,2016,31/12/2018,6.166666667,196.0,4585.060806
1489,226720,Witi,21,Mozambique,69,76,CD Nacional,1500.0,5,Left,1.0,3.0,RW,2015,01/01/2020,5.666666667,141.0,3400.0
1490,226946,I. Ayala,20,Chile,63,75,CD Palestino,575.0,1,Right,1.0,2.0,RB,2015,01/01/2019,5.5,143.0,891.0
1491,227224,M. Foy,19,England,49,61,Cambridge United,50.0,1,Right,1.0,2.0,ST,2018,01/01/2023,6.0,154.0,98.0
1493,227503,J. Larsen,19,Denmark,74,85,Borussia Dortmund,9500.0,18,Right,1.0,3.0,LM,2016,01/01/2021,6.0,165.0,18100.0
1494,227529,M. Hudson,19,England,59,65,Bury,150.0,1,Right,1.0,1.0,GK,2016,01/01/2019,6.333333333,165.0,4585.060806
1495,227535,R. Bentancur,21,Uruguay,77,89,Juventus,15500.0,62,Right,1.0,4.0,RCM,2017,01/01/2022,6.166666667,159.0,28700.0
1496,227536,M. Marega,27,Mali,80,80,FC Porto,16000.0,19,Right,2.0,2.0,RS,2016,01/01/2021,6.083333333,183.0,32000.0
1497,227554,Y. Tanaka,32,Japan,63,63,Cerezo Osaka,200.0,2,Right,1.0,2.0,RB,2015,01/01/2023,5.916666667,170.0,250.0
1498,227638,S. Abdullahi,21,Nigeria,71,79,1. FC Union Berlin,3600.0,4,Right,1.0,3.0,RW,2016,30/06/2019,6.083333333,190.0,4585.060806
1499,227676,M. Kennedy,21,Northern Ireland,53,63,Charlton Athletic,100.0,1,Right,1.0,2.0,RM,2014,01/01/2018,5.916666667,168.0,195.0
1500,227682,G. Lapslie,20,England,58,71,Charlton Athletic,240.0,1,Right,1.0,2.0,CM,2014,01/01/2019,5.666666667,146.0,570.0
1501,227796,C. Pulisic,19,United States,79,87,Borussia Dortmund,18000.0,26,Right,3.0,4.0,RM,2016,01/01/2020,5.833333333,152.0,34200.0
1502,227813,O. Zinchenko,21,Ukraine,71,81,Manchester City,3300.0,38,Left,1.0,3.0,LB,2016,01/01/2021,5.75,141.0,6800.0
1504,227873,A. Touré,22,Mali,74,79,AS Monaco,6500.0,38,Right,1.0,3.0,RB,2015,01/01/2019,6.0,159.0,12800.0
1505,227880,C. Stokes,27,England,65,66,Bury,500.0,4,Left,1.0,2.0,LCB,2018,01/01/2020,6.083333333,183.0,913.0
1506,227898,B. Jović,27,Slovenia,68,68,Bursaspor,750.0,7,Right,1.0,3.0,RB,2017,01/01/2019,5.833333333,152.0,1500.0
1507,227913,Pedro López,21,Spain,62,73,CD Lugo,450.0,1,Right,1.0,2.0,CB,2016,01/01/2021,5.833333333,154.0,810.0
1508,227928,Nélson Semedo,24,Portugal,81,86,FC Barcelona,20000.0,125,Right,2.0,4.0,RB,2017,01/01/2022,5.833333333,148.0,42500.0
1509,227949,J. Kerr,20,Scotland,54,69,Brighton & Hove Albion,130.0,4,Right,1.0,2.0,RB,2017,01/01/2019,5.833333333,154.0,328.0
1510,227995,L. Walsh,20,England,63,75,Bristol City,650.0,6,Right,1.0,2.0,CM,2018,01/01/2020,5.5,139.0,1400.0
1511,228018,Zhou Dadi,22,China PR,57,66,Changchun Yatai FC,160.0,2,Right,1.0,2.0,LM,2015,01/01/2021,5.75,141.0,376.0
1512,228019,Cao Ziheng,23,China PR,58,64,Changchun Yatai FC,180.0,2,Right,1.0,2.0,ST,2014,01/01/2020,5.75,148.0,423.0
1513,228021,Yi Fan,26,China PR,61,65,Changchun Yatai FC,230.0,2,Right,1.0,1.0,GK,2012,01/01/2021,6.083333333,174.0,512.0
1514,228022,Liu Yu,23,China PR,53,58,Changchun Yatai FC,60.0,1,Right,1.0,1.0,GK,2015,01/01/2021,6.083333333,165.0,134.0
1515,228082,D. Burnić,20,Germany,66,78,Borussia Dortmund,1000.0,8,Left,1.0,3.0,CDM,2015,01/01/2019,5.916666667,154.0,1900.0
1516,228124,M. Jonjić,27,Croatia,71,73,Cerezo Osaka,2300.0,6,Right,1.0,2.0,RCB,2017,01/01/2023,6.166666667,183.0,3100.0
1517,228145,F. Hormazábal,22,Chile,64,75,CD O'Higgins,775.0,2,Right,1.0,3.0,RW,2017,01/01/2020,5.666666667,157.0,1200.0
1518,228148,R. Hepburn-Murphy,19,England,61,75,Aston Villa,550.0,2,Right,1.0,3.0,ST,2015,01/01/2020,5.666666667,179.0,1400.0
1519,228151,J. Cullen,22,Republic of Ireland,65,75,Charlton Athletic,850.0,14,Right,1.0,3.0,CDM,2016,30/06/2019,5.75,154.0,4585.060806
1522,228191,J. Aspropotamitis,22,Australia,64,72,Central Coast Mariners,575.0,1,Right,1.0,2.0,CB,2018,01/01/2019,6.166666667,168.0,834.0
1529,228295,R. Holding,22,England,76,83,Arsenal,9500.0,64,Right,1.0,2.0,CB,2016,01/01/2022,6.166666667,165.0,20000.0
1530,228326,Brian Oliván,24,Spain,69,76,Cádiz CF,1200.0,4,Left,1.0,3.0,LB,2017,01/01/2021,5.833333333,154.0,2200.0
1531,228348,F. Rherras,25,Morocco,66,70,AS Béziers,675.0,2,Right,1.0,2.0,LB,2018,01/01/2023,6.0,170.0,1200.0
1532,228366,M. Gillesphey,22,England,58,65,Carlisle United,150.0,2,Left,1.0,2.0,LB,2018,01/01/2020,5.916666667,154.0,293.0
1533,228375,M. Vera,22,Argentina,65,74,CD O'Higgins,725.0,2,Left,1.0,2.0,CDM,2018,01/01/2023,5.583333333,152.0,1100.0
1534,228382,D. Agyei,21,England,62,71,Burnley,475.0,7,Left,1.0,2.0,ST,2015,01/01/2019,6.0,170.0,998.0
1535,228383,K. Grabara,19,Poland,59,76,Liverpool,280.0,3,Right,1.0,1.0,GK,2017,01/01/2022,6.25,165.0,707.0
1536,228414,Matheus Pereira,22,Brazil,76,83,1. FC Nürnberg,11000.0,12,Left,1.0,4.0,RM,2016,30/06/2019,5.75,146.0,4585.060806
1537,228456,Juan Pérez,21,Spain,63,74,CA Osasuna,500.0,1,Right,1.0,1.0,GK,2014,01/01/2019,6.25,183.0,900.0
1538,228457,A. Dabasse,24,France,61,63,Chamois Niortais Football Club,325.0,1,Left,1.0,2.0,ST,2015,01/01/2019,6.166666667,174.0,593.0
1539,228579,B. Henrichs,21,Germany,76,84,AS Monaco,9500.0,36,Right,2.0,4.0,LB,2018,01/01/2023,6.0,174.0,20000.0
1540,228595,G. Prömel,23,Germany,69,77,1. FC Union Berlin,1300.0,11,Right,1.0,2.0,RCM,2017,01/01/2020,6.0,172.0,2400.0
1541,228614,G. Holtmann,23,Germany,71,78,1. FSV Mainz 05,3300.0,15,Left,1.0,3.0,LM,2016,01/01/2020,6.0,170.0,6700.0
1542,228642,J. Tilley,20,England,58,74,Brighton & Hove Albion,280.0,4,Left,1.0,3.0,CAM,2015,01/01/2020,5.583333333,146.0,707.0
1543,228668,M. Taylor,28,England,68,68,Bristol City,925.0,19,Right,1.0,3.0,ST,2017,01/01/2019,5.75,159.0,1800.0
1544,228675,D. Barinov,21,Russia,66,76,Lokomotiv Moscow,925.0,1,Left,1.0,2.0,CDM,2013,01/01/2020,5.833333333,159.0,2100.0
1545,228738,J. Murillo,22,Venezuela,70,79,CD Tondela,2700.0,3,Right,1.0,3.0,RM,2018,01/01/2023,5.583333333,146.0,6300.0
1546,228779,B. Barclay,21,England,58,68,Brighton & Hove Albion,180.0,4,Right,1.0,2.0,CB,2015,01/01/2019,6.166666667,172.0,378.0
1547,228780,Kako Sanz,25,Spain,64,67,CD Numancia,550.0,5,Right,1.0,2.0,CM,2016,30/06/2019,5.916666667,154.0,4585.060806
1548,228821,Z. Machach,22,France,73,80,Carpi,5500.0,36,Right,1.0,3.0,CAM,2016,30/06/2019,6.0,170.0,4585.060806
1549,228828,Rodri Tarín,21,Spain,67,75,CD Leganés,975.0,6,Right,1.0,2.0,CB,2018,01/01/2021,6.0,176.0,2200.0
1551,228882,S. Pontisso,21,Italy,65,77,Udinese,950.0,5,Right,1.0,2.0,CM,2015,01/01/2020,6.0,165.0,1900.0
1552,228889,J. McGing,24,Australia,62,66,Central Coast Mariners,325.0,1,Right,1.0,2.0,RB,2015,01/01/2020,6.0,163.0,431.0
1553,228941,André Silva,22,Portugal,79,87,Sevilla FC,19000.0,84,Right,2.0,4.0,ST,2016,30/06/2019,6.083333333,174.0,4585.060806
1554,228998,D. Marzino,21,Switzerland,54,64,BSC Young Boys,90.0,1,Right,1.0,1.0,GK,2015,01/01/2021,6.0,170.0,170.0
1555,229011,K. N'Doram,22,France,70,79,AS Monaco,2400.0,24,Right,1.0,2.0,CDM,2016,01/01/2023,6.083333333,170.0,5000.0
1556,229026,S. Abdullahi,25,Nigeria,72,75,Bursaspor,3300.0,12,Right,1.0,2.0,CB,2018,01/01/2020,5.916666667,159.0,6800.0
1557,229045,A. Kanté,23,Gambia,62,68,AS Béziers,425.0,1,Right,1.0,2.0,LM,2017,01/01/2023,6.0,176.0,829.0
1558,229071,K. Onisiwo,26,Austria,72,72,1. FSV Mainz 05,3300.0,19,Right,1.0,2.0,RM,2016,01/01/2019,6.166666667,187.0,6000.0
1559,229126,J. Clarke,28,England,58,58,Bristol Rovers,100.0,2,Right,1.0,2.0,RB,2015,01/01/2019,6.0,185.0,175.0
1560,229144,M. Campos,24,Chile,67,71,CD Palestino,1000.0,2,Right,1.0,3.0,ST,2018,01/01/2019,5.833333333,165.0,1400.0
1561,229148,Dalbert,24,Brazil,76,80,Inter,8500.0,41,Left,1.0,3.0,LB,2017,01/01/2023,5.916666667,154.0,15100.0
1562,229171,K. Redondo,23,Germany,68,74,1. FC Union Berlin,1200.0,12,Left,1.0,3.0,LW,2015,01/01/2019,5.916666667,150.0,2200.0
1563,229194,A. Georgen,19,France,63,80,Paris Saint-Germain,700.0,5,Right,1.0,2.0,RB,2017,01/01/2020,5.666666667,148.0,1700.0
1564,229201,A. Camargo,29,Argentina,69,69,CD Universidad de Concepción,1000.0,3,Right,1.0,2.0,RCM,2015,01/01/2023,5.75,150.0,1400.0
1565,229209,J. Benítez,26,Argentina,70,70,CD Universidad de Concepción,1900.0,3,Left,1.0,3.0,LW,2016,01/01/2023,5.833333333,170.0,2700.0
1566,229217,Y. Yeboah,21,Ghana,68,78,CD Numancia,1500.0,4,Left,1.0,3.0,RW,2018,01/01/2021,5.75,154.0,2600.0
1567,229237,M. Akanji,22,Switzerland,81,87,Borussia Dortmund,21000.0,49,Right,2.0,2.0,LCB,2018,01/01/2022,6.166666667,187.0,39900.0
1568,229260,K. Bua,24,Switzerland,69,72,FC Basel 1893,1300.0,11,Right,1.0,3.0,LM,2016,01/01/2020,5.916666667,168.0,2100.0
1569,229261,D. Zakaria,21,Switzerland,77,85,Borussia Mönchengladbach,13000.0,21,Right,1.0,3.0,CM,2017,01/01/2022,6.25,176.0,24700.0
1570,229286,T. Skarke,21,Germany,66,73,1. FC Heidenheim 1846,925.0,3,Right,1.0,2.0,RM,2015,01/01/2020,5.833333333,157.0,1600.0
1571,229306,L. O'Reilly,22,England,55,63,Carlisle United,100.0,1,Right,1.0,1.0,GK,2018,01/01/2019,5.916666667,183.0,195.0
1572,229321,Amilton,28,Brazil,73,73,CD Aves,4000.0,12,Right,1.0,4.0,RW,2017,01/01/2020,5.666666667,146.0,8500.0
1573,229327,Hélder Tavares,28,Cape Verde,69,69,CD Tondela,1000.0,3,Right,1.0,2.0,RDM,2015,01/01/2019,5.833333333,161.0,2200.0
1574,229332,Campillo,27,Spain,70,70,CD Lugo,1900.0,6,Right,1.0,3.0,LM,2015,01/01/2019,5.75,154.0,3000.0
1575,229361,Undabarrena,23,Spain,69,77,CD Tenerife,1300.0,4,Right,1.0,3.0,LCM,2018,01/01/2021,6.0,168.0,2400.0
1576,229384,N. Hammann,30,Germany,67,67,1. FC Magdeburg,575.0,5,Right,1.0,2.0,CB,2016,01/01/2019,6.083333333,174.0,891.0
1577,229398,H. McKirdy,21,Scotland,54,67,Aston Villa,130.0,2,Right,1.0,3.0,ST,2015,01/01/2019,5.583333333,148.0,328.0
1578,229402,D. Castillo,27,Chile,65,68,CD Universidad de Concepción,450.0,1,Right,1.0,1.0,GK,2015,01/01/2023,5.916666667,172.0,664.0
1579,229416,Morillas,31,Spain,66,66,CF Rayo Majadahonda,425.0,2,Left,1.0,2.0,LB,2018,01/01/2019,6.083333333,165.0,659.0
1580,229419,G. Reilly,25,Scotland,60,62,Bristol Rovers,260.0,2,Right,1.0,2.0,ST,2018,01/01/2020,5.916666667,161.0,475.0
1581,229445,G. Pacheco,29,Chile,66,66,CD Universidad de Concepción,475.0,2,Right,1.0,2.0,RB,2017,01/01/2019,5.916666667,168.0,665.0
1582,229465,S. Leyton,25,Chile,64,69,CD Everton de Viña del Mar,600.0,1,Right,1.0,2.0,CM,2016,01/01/2023,5.833333333,150.0,855.0
1583,229494,Miguel Vieira,27,Portugal,73,74,CD Lugo,3800.0,8,Right,1.0,2.0,RCB,2018,01/01/2021,6.25,176.0,6300.0
1584,229500,Jaquité,22,Guinea Bissau,63,73,CD Tondela,525.0,1,Right,1.0,2.0,CDM,2015,01/01/2020,5.666666667,143.0,1200.0
1585,229533,Mesquita,27,Portugal,68,68,CD Feirense,750.0,5,Right,1.0,3.0,RB,2018,01/01/2020,5.916666667,163.0,1600.0
1586,229556,Allano,23,Brazil,72,80,Bursaspor,4600.0,13,Left,1.0,3.0,RM,2017,01/01/2020,6.0,161.0,10100.0
1587,229559,J. Veale,21,Wales,54,65,Cardiff City,120.0,4,Right,1.0,2.0,CM,2015,01/01/2019,5.666666667,154.0,264.0
1588,229582,G. Mancini,22,Italy,71,80,Atalanta,3200.0,13,Right,1.0,2.0,LCB,2017,01/01/2020,6.25,170.0,6000.0
1590,229586,Pablo Cacharrón,21,Spain,58,70,CD Lugo,180.0,1,Right,1.0,1.0,GK,2015,01/01/2020,6.0,168.0,324.0
1591,229594,A. Ćorić,21,Croatia,76,88,Roma,14000.0,38,Right,1.0,4.0,CAM,2018,01/01/2023,5.75,130.0,26600.0
1592,229631,Lazo,22,Spain,67,75,CD Lugo,1100.0,7,Left,1.0,3.0,LM,2016,30/06/2019,5.833333333,152.0,4585.060806
1594,229650,C. Gutiérrez,21,Canada,66,78,CD Huachipato,1000.0,2,Left,1.0,2.0,LB,2016,31/12/2018,5.916666667,154.0,4585.060806
1595,229655,Alberto Varo,25,Spain,64,70,CD Lugo,450.0,2,Right,1.0,1.0,GK,2018,01/01/2020,6.25,183.0,810.0
1596,229677,F. Bambock,23,France,66,70,Córdoba CF,700.0,2,Right,1.0,2.0,CDM,2018,01/01/2019,5.916666667,172.0,1100.0
1597,229685,J. Fryer,22,England,60,66,Carlisle United,210.0,4,Right,1.0,1.0,GK,2016,30/06/2019,6.083333333,159.0,4585.060806
1598,229692,J. Huth,24,Germany,69,77,1. FSV Mainz 05,1200.0,8,Right,1.0,1.0,GK,2015,01/01/2020,6.083333333,176.0,2300.0
1599,229702,J. Mees,22,Germany,69,78,1. FC Union Berlin,1600.0,14,Right,1.0,3.0,LW,2018,01/01/2021,5.916666667,161.0,2900.0
1600,229712,Jorge,22,Brazil,74,80,FC Porto,6500.0,38,Left,1.0,3.0,LB,2016,30/06/2019,6.0,132.0,4585.060806
1601,229713,J. Bizama,24,Chile,67,74,CD Huachipato,900.0,2,Right,1.0,2.0,RB,2010,01/01/2023,5.833333333,165.0,1400.0
1602,229722,K. Medel,22,Chile,68,79,CD Everton de Viña del Mar,1300.0,4,Right,1.0,2.0,CDM,2016,31/12/2018,5.583333333,146.0,4585.060806
1604,229741,Mauro Cerqueira,25,Portugal,65,67,CD Nacional,550.0,3,Left,1.0,3.0,LB,2015,01/01/2019,5.833333333,174.0,1200.0
1605,229752,D. Sow,21,Switzerland,70,82,BSC Young Boys,3100.0,9,Right,1.0,3.0,RCM,2017,01/01/2021,6.0,170.0,5300.0
1606,229797,H. Elhouni,24,Libya,67,72,CD Aves,1000.0,4,Right,1.0,4.0,LW,2018,01/01/2019,5.75,148.0,2200.0
1608,229856,J. Parraguez,28,Chile,68,68,CD Huachipato,925.0,3,Right,1.0,3.0,LS,2017,01/01/2018,6.0,190.0,1200.0
1609,229860,F. Andersson,29,Sweden,60,60,Malmö FF,140.0,1,Right,1.0,1.0,GK,2015,01/01/2018,6.416666667,201.0,182.0
1610,229864,Borja Domingo,22,Spain,62,70,CA Osasuna,450.0,2,Right,1.0,2.0,ST,2018,01/01/2019,6.166666667,170.0,810.0
1611,229891,J. Ryerson,20,Norway,65,73,1. FC Union Berlin,700.0,5,Right,1.0,2.0,CDM,2018,01/01/2021,6.0,181.0,1300.0
1612,229900,S. Lauper,21,Switzerland,60,69,BSC Young Boys,280.0,2,Right,1.0,2.0,RCB,2018,01/01/2022,6.083333333,154.0,476.0
1613,229906,L. Bailey,20,Jamaica,81,89,Bayer 04 Leverkusen,26500.0,54,Left,1.0,4.0,LM,2017,01/01/2023,5.833333333,174.0,50400.0
1615,229910,S. Ingelsson,20,Sweden,66,78,Udinese,1100.0,6,Left,1.0,3.0,CM,2017,01/01/2021,6.166666667,183.0,2300.0
1616,229914,E. Osadebe,21,Republic of Ireland,58,62,Cambridge United,170.0,2,Right,1.0,2.0,CM,2017,01/01/2019,6.166666667,157.0,310.0
1617,229991,Fran Villalba,20,Spain,69,79,CD Numancia,1700.0,11,Right,1.0,3.0,LCM,2016,30/06/2019,5.5,143.0,4585.060806
1618,229998,D. Schad,21,Germany,63,70,1. FC Kaiserslautern,450.0,1,Right,1.0,2.0,RB,2018,01/01/2021,5.75,154.0,743.0
1619,230001,H. Campbell,22,England,56,64,Burton Albion,100.0,1,Right,1.0,1.0,GK,2016,01/01/2019,6.083333333,170.0,195.0
1620,230042,Y. Aït Bennasser,21,Morocco,75,83,AS Monaco,10000.0,39,Right,1.0,3.0,CM,2016,01/01/2021,6.0,165.0,21000.0
1621,230079,A. Kalulu,22,France,69,78,FC Basel 1893,1600.0,11,Right,1.0,3.0,RM,2018,01/01/2021,5.416666667,146.0,2800.0
1622,230129,D. Gutiérrez,21,Canada,54,66,CD Palestino,120.0,1,Left,1.0,2.0,LM,2015,01/01/2020,5.583333333,148.0,186.0
1623,230145,A. Piu,21,Italy,64,75,Carpi,775.0,3,Right,1.0,3.0,LW,2016,30/06/2019,6.083333333,170.0,4585.060806
1624,230150,Luís Machado,25,Portugal,70,71,CD Feirense,2100.0,7,Right,1.0,3.0,LM,2016,01/01/2019,5.5,137.0,4600.0
1625,230169,Victor Fachinhas,34,Brazil,70,70,Ceará Sporting Club,725.0,9,Right,1.0,1.0,GK,2018,01/01/2021,6.0,170.0,1300.0
1626,230187,Narcisso Mau,30,Brazil,66,66,Ceará Sporting Club,475.0,6,Right,1.0,2.0,LB,2018,01/01/2021,5.833333333,159.0,879.0
1627,230200,Edenildo Lagoas,30,Brazil,66,66,Ceará Sporting Club,475.0,6,Right,1.0,2.0,RB,2018,01/01/2021,5.916666667,165.0,879.0
1628,230207,Kel Perinho,34,Brazil,74,74,Chapecoense,1700.0,14,Right,1.0,2.0,RCB,2018,01/01/2021,6.333333333,174.0,3200.0
1629,230209,Hugo Goiteira,26,Brazil,74,74,Ceará Sporting Club,4900.0,18,Right,1.0,2.0,RCB,2018,01/01/2021,6.25,194.0,9100.0
1630,230236,Leonardo Freijão,34,Brazil,64,64,Ceará Sporting Club,140.0,4,Right,1.0,2.0,CDM,2018,01/01/2021,5.75,159.0,259.0
1631,230239,Claudiano Sobrino,34,Brazil,74,74,Chapecoense,1700.0,14,Right,1.0,2.0,RDM,2018,01/01/2018,5.833333333,159.0,3200.0
1632,230243,Breno Bemposta,34,Brazil,70,70,Ceará Sporting Club,550.0,11,Right,1.0,2.0,LDM,2018,01/01/2021,5.75,172.0,1000.0
1633,230274,Dani Rochelinhas,26,Brazil,75,75,Chapecoense,7000.0,17,Left,1.0,4.0,CAM,2018,01/01/2021,5.833333333,165.0,13300.0
1634,230275,Emerson Avintes,26,Brazil,71,71,Chapecoense,2500.0,11,Right,1.0,3.0,RAM,2018,01/01/2018,5.833333333,157.0,4800.0
1635,230279,Juli Morrinhos,30,Brazil,64,64,Chapecoense,425.0,4,Right,1.0,2.0,CAM,2018,01/01/2021,5.916666667,165.0,808.0
1636,230290,Dêniro Prestes,30,Brazil,64,64,Ceará Sporting Club,425.0,5,Right,1.0,2.0,ST,2018,01/01/2021,6.166666667,181.0,786.0
1637,230330,Nivo Serpinho,34,Brazil,73,73,Chapecoense,1600.0,10,Left,1.0,1.0,GK,2018,01/01/2021,6.083333333,172.0,3100.0
1638,230343,Jonaldo Monteiro,30,Brazil,69,69,Chapecoense,750.0,7,Left,1.0,2.0,LB,2018,01/01/2021,5.833333333,163.0,1400.0
1639,230353,Oswaldito Cuba,34,Brazil,73,73,Chapecoense,1100.0,13,Left,1.0,3.0,LB,2018,01/01/2021,5.583333333,150.0,2200.0
1640,230382,Milton Menceiros,26,Brazil,70,70,Ceará Sporting Club,1500.0,11,Right,1.0,2.0,LCB,2018,01/01/2021,6.0,185.0,2900.0
1641,230404,Benjamin Muscato,26,Brazil,65,65,Chapecoense,475.0,4,Right,1.0,2.0,CB,2018,01/01/2021,6.0,157.0,903.0
1642,230405,Barbosaldinho,30,Brazil,70,70,Chapecoense,1300.0,9,Right,1.0,2.0,LCB,2018,01/01/2021,6.083333333,181.0,2500.0
1643,230409,Túlio Nevinha,30,Brazil,62,62,Ceará Sporting Club,230.0,3,Right,1.0,2.0,CB,2018,01/01/2021,6.166666667,176.0,426.0
1644,230448,Porphirinho,30,Brazil,72,72,Chapecoense,2300.0,11,Right,1.0,2.0,LDM,2018,01/01/2021,5.833333333,157.0,4400.0
1645,230450,Breno Laranjeiro,30,Brazil,67,67,Ceará Sporting Club,725.0,7,Left,1.0,3.0,CAM,2018,01/01/2021,5.916666667,152.0,1300.0
